Номер,Article Title,Source,Words,Persistent URL
193,Аршавин остается ориентиром,"Sankt-Peterburgskie vedomosti, No.193, October 23, 2020, page(s):7",749,https://dlib.eastview.com/browse/doc/62025480
193,Вам заплатят за физкультуру,"Sankt-Peterburgskie vedomosti, No.193, October 23, 2020, page(s):7",779,https://dlib.eastview.com/browse/doc/62025477
193,И дублерам нашли замену,"Sankt-Peterburgskie vedomosti, No.193, October 23, 2020, page(s):7",684,https://dlib.eastview.com/browse/doc/62025481
193,Ковид Кови вернет?,"Sankt-Peterburgskie vedomosti, No.193, October 23, 2020, page(s):7",643,https://dlib.eastview.com/browse/doc/62025478
193,"Гоша, пора менять маску","Sankt-Peterburgskie vedomosti, No.193, October 23, 2020, page(s):8",211,https://dlib.eastview.com/browse/doc/62025485
193,"Карточный ""падеж""","Sankt-Peterburgskie vedomosti, No.193, October 23, 2020, page(s):8",190,https://dlib.eastview.com/browse/doc/62025484
193,Куда можно лететь,"Sankt-Peterburgskie vedomosti, No.193, October 23, 2020, page(s):8",258,https://dlib.eastview.com/browse/doc/62025482
193,Портрет маньяка за минуты,"Sankt-Peterburgskie vedomosti, No.193, October 23, 2020, page(s):8",108,https://dlib.eastview.com/browse/doc/62025486
193,Туризм провалится наполовину,"Sankt-Peterburgskie vedomosti, No.193, October 23, 2020, page(s):8",388,https://dlib.eastview.com/browse/doc/62025483
194,В РФ по электронной визе,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):1",92,https://dlib.eastview.com/browse/doc/62082672
194,Звезды с неба хватают,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):1",85,https://dlib.eastview.com/browse/doc/62082674
194,Не нарвитесь на штраф,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):1",100,https://dlib.eastview.com/browse/doc/62082676
194,Окно в морских воротах,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):1",488,https://dlib.eastview.com/browse/doc/62082680
194,Отгруженные товары и выполненные услуги. Санкт-Петербург,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):1",130,https://dlib.eastview.com/browse/doc/62082677
194,Поездом через войну,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):1",642,https://dlib.eastview.com/browse/doc/62082679
194,Пока еще в розовой зоне,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):1",67,https://dlib.eastview.com/browse/doc/62082675
194,"Фитнес, будь здоров!","Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):1",1516,https://dlib.eastview.com/browse/doc/62082678
194,Шестой пошел!,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):1",56,https://dlib.eastview.com/browse/doc/62082673
194,К полюсу мечты,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):2",372,https://dlib.eastview.com/browse/doc/62082683
194,Клест - остров памяти,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):2",150,https://dlib.eastview.com/browse/doc/62082686
194,На Красненькой снова грязненько,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):2",118,https://dlib.eastview.com/browse/doc/62082688
194,Новая жизнь старых заводов,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):2",78,https://dlib.eastview.com/browse/doc/62082687
194,Числа Петербурга,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):2",81,https://dlib.eastview.com/browse/doc/62082684
194,Экопатруль караулит запахи,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):2",157,https://dlib.eastview.com/browse/doc/62082685
194,"""А счастье всюду. Может быть...""","Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):3",136,https://dlib.eastview.com/browse/doc/62082691
194,"Детка, смотри в оба","Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):3",75,https://dlib.eastview.com/browse/doc/62082692
194,Отчаянная сила добра,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):3",655,https://dlib.eastview.com/browse/doc/62082693
194,Слава ЦПСС,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):3",464,https://dlib.eastview.com/browse/doc/62082689
194,В лесу у деревни Дусьево,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):4",764,https://dlib.eastview.com/browse/doc/62082694
194,Вдохновленные добровольцы,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):4",168,https://dlib.eastview.com/browse/doc/62082714
194,Ловкий пассаж,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):4",202,https://dlib.eastview.com/browse/doc/62082713
194,Русский след в мировой моде,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):4",702,https://dlib.eastview.com/browse/doc/62082712
194,"""Наливайке"" с ""кораблем"" не по пути","Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):5",586,https://dlib.eastview.com/browse/doc/62082715
194,В тумане дезинфекции,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):5",1035,https://dlib.eastview.com/browse/doc/62082716
194,"Они обгонят ""Сапсаны""","Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):5",283,https://dlib.eastview.com/browse/doc/62082717
194,"""Сотовая"" сладость","Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):6",1444,https://dlib.eastview.com/browse/doc/62082720
194,"Кто по грибы, а я - по шины","Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):6",808,https://dlib.eastview.com/browse/doc/62082719
194,Якобы мастера с как бы родственниками,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):6",580,https://dlib.eastview.com/browse/doc/62082718
194,"Больше, чем шесть очков","Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):7",457,https://dlib.eastview.com/browse/doc/62082724
194,Новая жизнь на льду,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):7",837,https://dlib.eastview.com/browse/doc/62082722
194,Потеряли пятак,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):7",704,https://dlib.eastview.com/browse/doc/62082725
194,Уставшие от футбола,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):7",1093,https://dlib.eastview.com/browse/doc/62082721
194,"Дебаты закончились, забудьте","Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):8",1039,https://dlib.eastview.com/browse/doc/62082726
194,Ловят на живца,"Sankt-Peterburgskie vedomosti, No.194, October 26, 2020, page(s):8",285,https://dlib.eastview.com/browse/doc/62082727
195,"""Витязь"" раскатал губу","Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):1",800,https://dlib.eastview.com/browse/doc/62089279
195,"""Волхов"" ждут тихоокеанцы","Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):1",82,https://dlib.eastview.com/browse/doc/62089276
195,"""Глонасс-К"" на орбите","Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):1",76,https://dlib.eastview.com/browse/doc/62089275
195,Без симптомов,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):1",479,https://dlib.eastview.com/browse/doc/62089280
195,Вирус идет в регионы,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):1",70,https://dlib.eastview.com/browse/doc/62089274
195,Когда память без правил,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):1",900,https://dlib.eastview.com/browse/doc/62089278
195,Отгруженные товары и выполненные услуги. Ленобласть,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):1",119,https://dlib.eastview.com/browse/doc/62089277
195,Против военного сценария,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):1",73,https://dlib.eastview.com/browse/doc/62089273
195,Рушат архитектуру мира,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):1",78,https://dlib.eastview.com/browse/doc/62089272
195,Кто заплатит за дольщиков?,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):2",233,https://dlib.eastview.com/browse/doc/62089284
195,Миражи New-Петербурга,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):2",253,https://dlib.eastview.com/browse/doc/62089283
195,Вечная весна романса,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):3",174,https://dlib.eastview.com/browse/doc/62089289
195,Древо распятия и интерьеров,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):3",169,https://dlib.eastview.com/browse/doc/62089288
195,"Коней почистили, вагон помыли","Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):3",349,https://dlib.eastview.com/browse/doc/62089285
195,Откуда графин на холсте,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):3",461,https://dlib.eastview.com/browse/doc/62089286
195,Свет в конце онлайна,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):4",416,https://dlib.eastview.com/browse/doc/62089291
195,Три башни и два собора,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):4",972,https://dlib.eastview.com/browse/doc/62089290
195,Календарь,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):5",624,https://dlib.eastview.com/browse/doc/62089294
195,Крови много не бывает,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):5",291,https://dlib.eastview.com/browse/doc/62089295
195,Мы вместе с горожанами,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):5",1194,https://dlib.eastview.com/browse/doc/62089293
195,Собака - помощник в шаге от победы,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):5",539,https://dlib.eastview.com/browse/doc/62089296
195,Закрытие сезона,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):6",800,https://dlib.eastview.com/browse/doc/62089298
195,Капуста вниз головой,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):6",379,https://dlib.eastview.com/browse/doc/62089299
195,Компост по правилам,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):6",553,https://dlib.eastview.com/browse/doc/62089300
195,Санитарный контроль,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):6",796,https://dlib.eastview.com/browse/doc/62089297
195,"Вундеркинды против ""Зенита""","Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):7",884,https://dlib.eastview.com/browse/doc/62089303
195,Дзюдо на татами и онлайн,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):7",179,https://dlib.eastview.com/browse/doc/62089305
195,Лиза не унывает,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):7",426,https://dlib.eastview.com/browse/doc/62089302
195,Наглость города берет,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):7",846,https://dlib.eastview.com/browse/doc/62089301
195,Пандемия сыграла за молодежь. В хоккей,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):7",576,https://dlib.eastview.com/browse/doc/62089304
195,"Николай Коляда: ""В своем театре я главная балерина""","Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):8",1137,https://dlib.eastview.com/browse/doc/62089307
195,Туризм возродят всем миром,"Sankt-Peterburgskie vedomosti, No.195, October 27, 2020, page(s):8",275,https://dlib.eastview.com/browse/doc/62089309
196,Есть поправки в ЖК,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):1",90,https://dlib.eastview.com/browse/doc/62114992
196,И в лифт в маске,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):1",102,https://dlib.eastview.com/browse/doc/62114994
196,Коммуналок станет меньше,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):1",99,https://dlib.eastview.com/browse/doc/62114995
196,Мода + танец,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):1",625,https://dlib.eastview.com/browse/doc/62115000
196,На лечение в Гавань,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):1",75,https://dlib.eastview.com/browse/doc/62114996
196,Платные услуги населению. Санкт-Петербург,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):1",104,https://dlib.eastview.com/browse/doc/62114998
196,Поручение кабинету,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):1",50,https://dlib.eastview.com/browse/doc/62114993
196,Пути-дорожки ВелоПитера,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):1",1030,https://dlib.eastview.com/browse/doc/62114997
196,Что за жизнь в Парадном,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):1",944,https://dlib.eastview.com/browse/doc/62114999
196,"""Россия"" продлевает полеты в Анапу в зимнем расписании","Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):2",285,https://dlib.eastview.com/browse/doc/62115006
196,"Артефакты парка ""Монрепо""","Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):2",108,https://dlib.eastview.com/browse/doc/62115005
196,Где молились егеря,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):2",397,https://dlib.eastview.com/browse/doc/62115003
196,Ты бы в приставы пошел?..,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):2",265,https://dlib.eastview.com/browse/doc/62115004
196,Черта бедствия,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):2",421,https://dlib.eastview.com/browse/doc/62115007
196,К рейхстагу... в маске,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):3",161,https://dlib.eastview.com/browse/doc/62115011
196,Мы ответим на ваши вопросы,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):3",1046,https://dlib.eastview.com/browse/doc/62115010
196,Светит и даже порой греет,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):3",510,https://dlib.eastview.com/browse/doc/62115008
196,Территория добра. Что ждет юных зрителей,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):3",171,https://dlib.eastview.com/browse/doc/62115009
196,Осмотрели чердаки,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):4",130,https://dlib.eastview.com/browse/doc/62115012
196,Счастье луковое,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):4",1162,https://dlib.eastview.com/browse/doc/62115013
196,"""Гладиатор"" российской нивы","Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):5",1181,https://dlib.eastview.com/browse/doc/62115014
196,Золотая отара,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):5",218,https://dlib.eastview.com/browse/doc/62115017
196,Молочная география,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):5",203,https://dlib.eastview.com/browse/doc/62115019
196,Сено на вывоз,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):5",223,https://dlib.eastview.com/browse/doc/62115016
196,Увезли ученых в тундру,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):5",599,https://dlib.eastview.com/browse/doc/62115018
196,Укрощение навоза,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):5",156,https://dlib.eastview.com/browse/doc/62115015
196,Палачи и жертвы,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):6",2088,https://dlib.eastview.com/browse/doc/62115020
196,Телогрейка из 1980-х,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):6",433,https://dlib.eastview.com/browse/doc/62115021
196,"300 немцев против ""Зенита""","Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):7",509,https://dlib.eastview.com/browse/doc/62115024
196,Не день капитанов,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):7",752,https://dlib.eastview.com/browse/doc/62115022
196,Позади Москвы,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):7",970,https://dlib.eastview.com/browse/doc/62115025
196,С карантина под кольцо,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):7",770,https://dlib.eastview.com/browse/doc/62115026
196,Зарплату измерили... в литрах,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):8",143,https://dlib.eastview.com/browse/doc/62115028
196,Невезучая речка,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):8",854,https://dlib.eastview.com/browse/doc/62115027
196,Светило заявило об активности,"Sankt-Peterburgskie vedomosti, No.196, October 28, 2020, page(s):8",654,https://dlib.eastview.com/browse/doc/62115030
197,Всех поименно назвать невозможно,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):1",389,https://dlib.eastview.com/browse/doc/62138620
197,ГКН + ЕГРП = ФГИС ЕГРН,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):1",91,https://dlib.eastview.com/browse/doc/62138615
197,Дискуссия о справедливости,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):1",90,https://dlib.eastview.com/browse/doc/62138614
197,"Как оживить ""Зенит""","Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):1",993,https://dlib.eastview.com/browse/doc/62138618
197,Лекарства за счет бюджета?,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):1",86,https://dlib.eastview.com/browse/doc/62138613
197,Платные услуги населению. Ленобласть,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):1",100,https://dlib.eastview.com/browse/doc/62138617
197,Распорядиться казной,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):1",920,https://dlib.eastview.com/browse/doc/62138619
197,Русские женщины в Италии,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):1",83,https://dlib.eastview.com/browse/doc/62138616
197,Страна и Петербург - Северу,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):1",84,https://dlib.eastview.com/browse/doc/62138612
197,"""Мир и Победа"" в хлопковом коконе","Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):2",159,https://dlib.eastview.com/browse/doc/62138623
197,Крем с угрозой жизни,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):2",340,https://dlib.eastview.com/browse/doc/62138626
197,Работа на общество,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):2",213,https://dlib.eastview.com/browse/doc/62138624
197,Числа Петербурга,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):2",78,https://dlib.eastview.com/browse/doc/62138627
197,Эконеделя,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):2",239,https://dlib.eastview.com/browse/doc/62138625
197,Герой божьей милостью,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):3",309,https://dlib.eastview.com/browse/doc/62138628
197,Когда в искусство пришел компьютер,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):3",444,https://dlib.eastview.com/browse/doc/62138629
197,Остальное - в пределах текста,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):3",516,https://dlib.eastview.com/browse/doc/62138630
197,Победный танец Наваратри,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):3",90,https://dlib.eastview.com/browse/doc/62138632
197,Продвинем себя сами,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):3",187,https://dlib.eastview.com/browse/doc/62138631
197,"Заходи, гостем будешь","Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):4",627,https://dlib.eastview.com/browse/doc/62138633
197,"""Жанр, где я свободна...""","Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):5",1510,https://dlib.eastview.com/browse/doc/62138635
197,В Милан за 20 минут,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):5",91,https://dlib.eastview.com/browse/doc/62138637
197,Новое краеведение - праздник для своих,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):5",668,https://dlib.eastview.com/browse/doc/62138638
197,Сквозь толстое стекло,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):5",746,https://dlib.eastview.com/browse/doc/62138634
197,Сквозь толстое стекло,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):5",746,https://dlib.eastview.com/browse/doc/62138636
197,За знаниями - с именем Седжонга,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):6",129,https://dlib.eastview.com/browse/doc/62138641
197,Мозаика Испанидад,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):6",1375,https://dlib.eastview.com/browse/doc/62138639
197,С восточным колоритом,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):6",634,https://dlib.eastview.com/browse/doc/62138642
197,"Слуга трех императоров, король ампира","Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):6",450,https://dlib.eastview.com/browse/doc/62138643
197,Этнодиктант по расписанию,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):6",178,https://dlib.eastview.com/browse/doc/62138640
197,Наука сделать выбор,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):7",1218,https://dlib.eastview.com/browse/doc/62138644
197,Судьи нам не верят,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):7",737,https://dlib.eastview.com/browse/doc/62138645
197,Футболисты играют в блиц,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):7",762,https://dlib.eastview.com/browse/doc/62138647
197,"Кого пустят в ""песочницы""","Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):8",199,https://dlib.eastview.com/browse/doc/62138648
197,Одиночество по-фински,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):8",499,https://dlib.eastview.com/browse/doc/62138650
197,Шедевры путешествуют,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):8",191,https://dlib.eastview.com/browse/doc/62138649
197,Эврика,"Sankt-Peterburgskie vedomosti, No.197, October 29, 2020, page(s):8",983,https://dlib.eastview.com/browse/doc/62138652
198,Архитектура как искусство,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):1",109,https://dlib.eastview.com/browse/doc/62183996
198,Без тотальных ограничений,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):1",89,https://dlib.eastview.com/browse/doc/62183992
198,Буду скучать по Таврическому саду,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):1",1767,https://dlib.eastview.com/browse/doc/62183999
198,Бытовые услуги. Санкт-Петербург,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):1",136,https://dlib.eastview.com/browse/doc/62183997
198,В школу по расписанию,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):1",62,https://dlib.eastview.com/browse/doc/62183993
198,"Дошли до ""Юго-Западной""","Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):1",78,https://dlib.eastview.com/browse/doc/62183994
198,Под куполом неба,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):1",866,https://dlib.eastview.com/browse/doc/62183998
198,Физкульт-привет кабинета,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):1",45,https://dlib.eastview.com/browse/doc/62183995
198,Кладбище вышло на свет,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):2",129,https://dlib.eastview.com/browse/doc/62184004
198,Пенсии и другие социальные выплаты в ноябре,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):2",363,https://dlib.eastview.com/browse/doc/62184002
198,С ключом в замке зажигания...,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):2",77,https://dlib.eastview.com/browse/doc/62184003
198,Уважьте Бенкендорфа,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):2",527,https://dlib.eastview.com/browse/doc/62184001
198,В круге Хворостовского,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):3",786,https://dlib.eastview.com/browse/doc/62184005
198,Путешествие в прошлое и будущее,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):3",1187,https://dlib.eastview.com/browse/doc/62184007
198,Экологические кейсы,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):3",119,https://dlib.eastview.com/browse/doc/62184006
198,"Костер потух, но угли тлеют","Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):4",778,https://dlib.eastview.com/browse/doc/62184009
198,"Час ""X"" для Молдавии","Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):4",1160,https://dlib.eastview.com/browse/doc/62184010
198,Адмиральское хмельное,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):5",819,https://dlib.eastview.com/browse/doc/62184014
198,Берегите топонимы!,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):5",321,https://dlib.eastview.com/browse/doc/62184013
198,Судьба преображенца,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):5",862,https://dlib.eastview.com/browse/doc/62184012
198,Трамвай идет на север,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):5",317,https://dlib.eastview.com/browse/doc/62184011
198,Украина - родина футбола?,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):6",354,https://dlib.eastview.com/browse/doc/62184015
198,Всухую не вышло,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):7",976,https://dlib.eastview.com/browse/doc/62184016
198,Дзюдоисты находят контакт,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):7",578,https://dlib.eastview.com/browse/doc/62184020
198,Живой футбол,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):7",661,https://dlib.eastview.com/browse/doc/62184017
198,Молодежь ждет своей очереди,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):7",691,https://dlib.eastview.com/browse/doc/62184019
198,"Внимание, all passengers!","Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):8",148,https://dlib.eastview.com/browse/doc/62184022
198,Спрос поддержали рублем,"Sankt-Peterburgskie vedomosti, No.198, October 30, 2020, page(s):8",357,https://dlib.eastview.com/browse/doc/62184021
199,4 или 5 дней в неделю?,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):1",100,https://dlib.eastview.com/browse/doc/62201434
199,Бытовые услуги. Ленинградская область,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):1",137,https://dlib.eastview.com/browse/doc/62201437
199,Два гола без Дзюбы,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):1",792,https://dlib.eastview.com/browse/doc/62201440
199,Добавят денег лабораториям,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):1",68,https://dlib.eastview.com/browse/doc/62201432
199,Куда ушел вокзал,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):1",692,https://dlib.eastview.com/browse/doc/62201438
199,На лечение в университет,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):1",79,https://dlib.eastview.com/browse/doc/62201436
199,Обвала не случилось,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):1",361,https://dlib.eastview.com/browse/doc/62201439
199,Освоить нацпроекты,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):1",95,https://dlib.eastview.com/browse/doc/62201435
199,Пособия без волокиты,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):1",68,https://dlib.eastview.com/browse/doc/62201433
